ID,Start,End,Speaker,Text
43,01:18,01:18,Speaker 1,"the ones that..."
44,01:18,01:18,DM,"Oh,"
45,01:18,01:20,DM,"you guys do have one alive."
46,01:20,01:21,DM,"Yes."
47,01:22,01:24,DM,"I knocked one out."
48,01:24,01:24,DM,"Oh,"
49,01:24,01:24,DM,"okay."
50,01:25,01:25,Speaker 1,"Yeah,"
51,01:25,01:26,DM,"she closed line."
52,01:26,01:26,DM,"I closed line."
53,01:27,01:28,DM,"Spent over twice and passed out."
54,01:28,01:28,DM,"Yeah,"
55,01:28,01:28,DM,"yeah,"
56,01:28,01:29,DM,"yeah."
57,01:29,01:29,DM,"Right."
58,01:30,01:31,Jean Claude,"I didn't actually kill him."
59,01:31,01:32,Jean Claude,"So he's going to have less information,"
60,01:33,01:35,Jean Claude,"but he might be more willing to talk."
61,01:36,01:37,Jean Claude,"That's what I was going to say."
62,01:37,01:37,Jean Claude,"Right?"
63,01:37,01:37,Jean Claude,"Yeah,"
64,01:37,01:39,Jean Claude,"he might have less loyalty."
65,01:39,01:41,Delmar,"But the only reason I thought of that was like,"
66,01:41,01:41,Delmar,"well,"
67,01:41,01:42,Delmar,"if we can pull,"
68,01:42,01:42,Delmar,"I was like,"
69,01:42,01:44,Delmar,"we can't take anything to the ship because that's all gone."
70,01:44,01:45,Delmar,"But there's two bodies back there."
71,01:46,01:46,Delmar,"Oh,"
72,01:46,01:46,Delmar,"right."
73,01:46,01:46,Delmar,"He's unconscious,"
74,01:47,01:47,Delmar,"not dead."
75,01:47,01:50,Delmar,"It's funny you mentioned that because as you point that out,"
76,01:50,01:51,DM,"you guys can hear this in the distance."
77,01:53,01:55,Jean Claude,"We go swarm him and tie him up."
78,01:55,01:55,Jean Claude,"Yeah."
79,01:56,01:57,Jean Claude,"Who has the best sleight of hand?"
80,01:58,01:58,Jean Claude,"The rogue,"
81,01:59,01:59,Jean Claude,"obviously."
82,01:59,02:01,Jean Claude,"I have plus seven of sleight of hand."
83,02:01,02:02,DM,"This is a green grunt,"
84,02:02,02:03,DM,"by the way."
85,02:05,02:06,DM,"If I need to roll."
86,02:08,02:08,DM,"Yeah."
87,02:08,02:09,DM,"So you're able to tie him up,"
88,02:09,02:11,DM,"and he's just kind of confused."
89,02:11,02:12,DM,"What happened?"
90,02:13,02:15,DM,"All I remember is there was an arrow,"
91,02:15,02:19,DM,"and then the lights went out."
92,02:19,02:20,DM,"We beat your ass,"
93,02:20,02:20,DM,"see?"
94,02:22,02:51,Jean Claude,"Oh shit Okay It's gone wrong then Oh fuck I'm talking Oh shit I pull out the mustache of The purple grunt and I say Recognize this Oh shit And I put it away You guys killed him You will talk unless you want to receive the same vet Okay roll for it."
95,02:51,02:53,Delmar,"I was like sharpening my knives."
96,02:53,02:56,Delmar,"I was ready to try and hit him with my flage."
97,02:56,02:57,Delmar,"I looked at him."
98,02:57,02:57,Delmar,"Alright."
99,02:58,03:00,DM,"You may have to kind of work him a bit more."
100,03:01,03:01,DM,"We'll see."
101,03:03,03:05,DM,"He could pretend to eat his toes."
102,03:06,03:07,DM,"I like my toes."
103,03:08,03:09,DM,"I want to keep my toes."
104,03:11,03:12,DM,"I'm just work."
105,03:12,03:13,DM,"I'm just doing orders."
106,03:14,03:15,DM,"What were you out there?"
107,03:15,03:19,DM,"It was to move the barrels from the boat into the sewers."
108,03:20,03:21,Jean Claude,"You must know more than that."
109,03:21,03:22,Jean Claude,"Where was the barrel?"
110,03:22,03:23,DM,"The frog's legs!"
111,03:24,03:28,DM,"We're building something to hold the barrels in the sewers,"
112,03:28,03:31,DM,"and then we're just supposed to put them in there,"
113,03:31,03:34,DM,"and we have to get it done in the next two days."
114,03:35,03:36,DM,"That's all we know."
115,03:36,03:37,Speaker 1,"Where's the boat going?"
116,03:38,03:40,DM,"The boat's gonna stay here until after."
117,03:42,03:44,Perrin,"So you're loading the boat up,"
118,03:44,03:45,Perrin,"and then it's gonna sit there?"
119,03:46,03:46,DM,"No,"
120,03:46,03:47,DM,"we're unloading the boat,"
121,03:48,03:49,DM,"and then we gotta unload the boat,"
122,03:49,03:51,DM,"and the boat waits for us."
123,03:51,03:51,Speaker 1,"Right,"
124,03:52,03:52,Speaker 1,"okay."
125,03:53,03:59,Jean Claude,"They were unloading rock powder from the boat into Calveno."
126,03:59,03:59,Jean Claude,"Quick,"
127,03:59,04:00,Jean Claude,"quick."
128,04:03,04:05,Jean Claude,"They're pretty much like They'll kill me if I tell you."
129,04:06,04:08,Jean Claude,"We'll kill you if you don't."
130,04:08,04:09,Jean Claude,"And we're probably going to kill you anyways,"
131,04:10,04:11,Jean Claude,"but it's up to you how long that takes."
132,04:11,04:13,DM,"And we'll make it real slow,"
133,04:13,04:13,DM,"see?"
134,04:16,04:17,DM,"Okay,"
135,04:17,04:18,DM,"the grunts kill people pretty slow."
136,04:20,05:03,DM,"yeah okay i don't really like my odds right now um yeah okay it's it's that way it's about a kilometer in the sewers uh there's a central point they they they said it's a really uh big important spot we're supposed to build scaffolding to hold the barrels up against the ceiling how many guards a lot there's a whole boat that checks with the guards and then I'm pretty sure there's some red grum too but they didn't speak to us we weren't supposed to look at them I was on the sixth ship sixth ship so"
137,05:03,05:12,Jean Claude,"five ships have already been here and unloaded how many barrels per ship that doesn't really matter it's a fuck ton it's a lot Yeah,"
138,05:12,05:19,DM,"we've been preparing since we heard about the opening in the guard schedule."
139,05:22,05:23,Delmar,"I'll pull you aside,"
140,05:24,05:24,Delmar,"Mr."
141,05:25,05:25,Delmar,"Perrin."
142,05:25,05:31,Delmar,"Maybe this is information that could be sent to your grandmother sooner or later,"
143,05:32,05:33,Delmar,"and I'll indicate at your sending."
144,05:33,05:37,Delmar,"I'm not super into the whole plan cast thing."
145,05:37,05:37,DM,"Good idea."
146,05:38,05:40,DM,"I heard about the defectors."
147,05:41,05:42,DM,"I didn't think I'd ever actually meet one."
148,05:43,05:44,DM,"Honestly,"
149,05:44,05:44,DM,"if you..."
150,05:45,05:45,DM,"She can give us lots."
151,05:46,05:49,DM,"I'll tell you whatever the fuck you want if you guys don't kill me and just keep me safe for a month."
152,05:49,05:50,Jean Claude,"Defectors?"
153,05:51,05:51,Jean Claude,"Yeah."
154,05:55,05:56,Jean Claude,"On the ground have defected?"
155,05:58,05:58,DM,"Yeah."
156,06:00,06:00,Speaker 1,"Where are you from?"
157,06:01,06:02,Speaker 1,"Are you from Corral?"
158,06:03,06:03,Jean Claude,"I am asking the questions."
159,06:04,06:04,Jean Claude,"Yeah."
160,06:06,06:06,DM,"Yeah."
161,06:08,06:10,DM,"I thought everyone knew about that."
162,06:10,06:11,DM,"It's,"
163,06:11,06:11,DM,"uh,"
164,06:11,06:16,DM,"all the grown-on craft know that there have been a couple defectors lately,"
165,06:16,06:18,DM,"and that they're supposed to be killed on sight."
166,06:19,06:21,Speaker 1,"This would explain..."
167,06:21,06:22,Speaker 1,"What was that voice?"
168,06:23,06:27,Jean Claude,"This raises more questions than answers."
169,06:27,06:29,Delmar,"But this would also explain what..."
170,06:29,06:29,Delmar,"Fuck,"
171,06:30,06:30,Delmar,"whatever voice."
172,06:30,06:31,Delmar,"Delmar says..."
173,06:31,06:32,Delmar,"We're going down under my..."
174,06:32,06:34,Delmar,"This would also explain why the purple one..."
175,06:34,06:36,Delmar,"Why the purple one wanted you dead."
176,06:37,06:39,Speaker 1,"There is no mystery."
177,06:40,06:40,Speaker 1,"Oh,"
178,06:40,06:40,Speaker 1,"okay."
179,06:41,06:42,Jean Claude,"Delmar doesn't know this."
180,06:42,06:43,Jean Claude,"Because I'm a defector."
181,06:43,06:43,Jean Claude,"Sorry,"
182,06:43,06:44,Jean Claude,"sorry."
183,06:44,06:44,Jean Claude,"And just,"
184,06:44,06:45,Jean Claude,"like,"
185,06:45,06:47,Jean Claude,"I didn't know that I have defectors."
186,06:49,06:52,DM,"I suppose I wasn't supposed to tell you that."
187,06:53,06:55,Jean Claude,"It's very good that you did,"
188,06:55,06:56,Jean Claude,"for it means you will live another day."
189,06:56,06:57,DM,"Okay."
190,06:58,06:58,DM,"Yeah,"
191,06:58,06:58,DM,"honestly,"
192,06:59,06:59,DM,"like,"
193,06:59,06:59,DM,"if you..."
194,06:59,07:00,Jean Claude,"Would you agree?"
195,07:00,07:02,Jean Claude,"I totally ignore him."
196,07:02,07:03,Jean Claude,"Do you agree?"
197,07:03,07:04,Jean Claude,"Can we take him with us?"
198,07:04,07:05,Jean Claude,"I wish to question him for a second."
199,07:06,07:07,Speaker 1,"He'll live to see another day,"
200,07:07,07:08,Speaker 1,"see?"
201,07:13,07:36,Jean Claude,"can i keep my toes i'm not hungry she's it's a habit she's trying to stop for today we will see what breakfast brings okay um are we you're gonna protect me right or yeah okay and under Crissdalynn doesn't much care for killing people under duress anyway."
202,07:39,07:41,DM,"They're gonna have to keep a..."
203,07:41,07:44,DM,"They will kill me if they know."
204,07:45,07:46,DM,"You guys can protect me."
205,07:47,07:48,Perrin,"Trust me,"
206,07:48,07:48,Perrin,"fella."
207,07:49,07:49,Perrin,"I'm well connected."
208,07:50,07:50,Perrin,"See?"
209,07:51,07:53,Perrin,"You're safer with us than you are with them."
210,07:54,07:55,Perrin,"As long as you keep talking."
211,07:56,07:56,Perrin,"At this point,"
212,07:56,07:57,Perrin,"the deal's done."
213,07:58,07:59,Perrin,"What's your name?"
214,08:00,08:01,Speaker 1,"At this point."
215,08:01,08:02,Perrin,"Why is it..."
216,08:02,08:03,DM,"What's your name?"
217,08:04,08:04,DM,"Hi,"
218,08:04,08:04,DM,"Felix."
219,08:05,08:06,DM,"Félix Aho."
220,08:06,08:07,DM,"Nice to meet you."
221,08:07,08:07,DM,"Aho?"
222,08:08,08:08,DM,"Aho,"
223,08:08,08:09,DM,"yeah."
224,08:09,08:10,DM,"A-H-O."
225,08:12,08:13,DM,"Mr."
226,08:13,08:13,DM,"Aho."
227,08:13,08:14,DM,"I'm very bad with names."
228,08:15,08:15,DM,"No,"
229,08:15,08:15,DM,"you're good."
230,08:15,08:15,DM,"No,"
231,08:15,08:15,DM,"no,"
232,08:16,08:16,Delmar,"no."
233,08:17,08:17,Speaker 1,"Mr."
234,08:17,08:17,Speaker 1,"Aho,"
235,08:18,08:19,Delmar,"as long as you remain a man,"
236,08:19,08:21,Delmar,"then you shall live,"
237,08:21,08:22,Delmar,"yes."
238,08:22,08:23,Delmar,"But if you do not,"
239,08:24,08:26,Delmar,"then I feel it's been made clear."
240,08:26,08:27,DM,"Yeah,"
241,08:27,08:28,DM,"it's abundantly clear."
242,08:28,08:32,DM,"I saw what you did to my co-worker."
243,08:33,08:33,DM,"What did he have?"
244,08:34,08:35,DM,"No,"
245,08:35,08:35,DM,"he didn't."
246,08:35,08:36,DM,"He did not see."
247,08:36,08:37,DM,"He just heard it happen."
248,08:37,08:38,DM,"He probably felt it."
249,08:39,08:40,Delmar,"He probably knows."
250,08:41,08:42,Delmar,"We didn't move him."
251,08:42,08:43,Delmar,"He can see it."
252,08:43,08:43,Perrin,"He can see it."
253,08:44,08:45,Perrin,"He sees the blood on the blade."
254,08:45,08:47,Jean Claude,"And I tell him,"
255,08:47,08:49,Jean Claude,"his fate was a mercy."
256,08:50,08:52,Perrin,"And your blade's still wet with blood."
257,08:54,08:55,Jean Claude,"Oh,"
258,08:55,08:55,Jean Claude,"right."
259,08:55,08:55,Jean Claude,"Yeah,"
260,08:55,08:56,Jean Claude,"it is mine."
261,08:57,08:58,Delmar,"He had a dead grung."
262,08:58,08:59,Delmar,"Does he have anything on him?"
263,08:59,08:59,Delmar,"He would not talk."
264,09:01,09:01,Jean Claude,"Yeah,"
265,09:01,09:02,Jean Claude,"the ones that do one shot."
266,09:02,09:03,Jean Claude,"If you do not talk,"
267,09:03,09:05,Jean Claude,"We give you to the bird."
268,09:08,09:09,DM,"That's a lot less mercy."
269,09:09,09:13,DM,"As long as you don't feed me to the birds,"
270,09:13,09:14,DM,"I'll tell you what you want to hear."
271,09:15,09:17,DM,"I don't care about dying for this."
272,09:18,09:18,DM,"I don't know."
273,09:19,09:20,DM,"It's just we've been planning."
274,09:21,09:24,DM,"I got hired for this for a little while ago."
275,09:25,09:27,DM,"They said they needed a bunch of laborers,"
276,09:27,09:32,DM,"a bunch of workers to take these new crafts across the ocean,"
277,09:33,09:34,DM,"Which is fucking terrifying."
278,09:34,09:35,DM,"I hate the ocean."
279,09:35,09:36,DM,"I hate it."
280,09:38,09:40,DM,"Just up and down constantly."
281,09:41,09:41,DM,"For weeks."
282,09:42,09:42,DM,"I hate it."
283,09:43,09:43,DM,"Hi,"
284,09:43,09:43,Speaker 1,"Anita."
285,09:44,09:44,DM,"Oh,"
286,09:44,09:44,DM,"fuck."
287,09:46,09:47,Speaker 1,"Okay."
288,09:49,09:49,DM,"But,"
289,09:49,09:50,DM,"uh..."
290,09:51,09:52,DM,"Yeah,"
291,09:54,09:56,DM,"and they just told us we have to unload the boats."
292,09:57,09:59,DM,"We have to set up some scaffolding in the sewers."
293,10:00,10:02,DM,"And then we..."
294,10:04,10:05,DM,"Can I just wait?"
295,10:05,10:07,DM,"And the boat picks us up after."
296,10:08,10:10,DM,"We're not supposed to be seen by anyone."
297,10:11,10:13,DM,"They're performing an act of terrorism,"
298,10:13,10:14,Delmar,"basically."
299,10:14,10:14,Delmar,"Yeah,"
300,10:14,10:15,Delmar,"pretty much."
301,10:15,10:18,Delmar,"It sounds like they're setting things up at key points."
302,10:19,10:19,Delmar,"Yeah,"
303,10:19,10:20,Delmar,"and like I said,"
304,10:20,10:22,Jean Claude,"scaffolding against the roof,"
305,10:22,10:23,Jean Claude,"which would be the ground."
306,10:23,10:25,Speaker 1,"They're going to blow holes and make things drop."
307,10:26,10:26,Jean Claude,"Yeah,"
308,10:26,10:28,Jean Claude,"like fucking Game of Thrones."
309,10:29,10:30,Speaker 1,"Shit."
310,10:33,11:02,Delmar,"So Okay well You follow him I mean sorry if that was metagaming but I figured everyone had kind of pieced it together So I just I would be careful about going I'll tell you where it is But I'm not going with you No you are not we will take you to the rig They will kill me on sight And I'm pretty sure they'll kill all you There's a full battalion Of at least two purple garrisons currently there."
311,11:03,11:05,DM,"I know there's at least a couple red leaders."
312,11:07,11:08,DM,"And that whole area,"
313,11:09,11:11,DM,"we were told that if to hide,"
314,11:12,11:15,DM,"if we're seen going to and from it,"
315,11:15,11:16,DM,"but if we're seen there,"
316,11:16,11:18,DM,"we have to kill anyone who sees it."
317,11:21,11:23,Jean Claude,"So you can draw us a little map."
318,11:23,11:26,Jean Claude,"Can you give us an approximate number of..."
319,11:26,11:28,DM,"We can give you the approximate location."
320,11:29,11:32,DM,"All he can tell you is for how many."
321,11:32,11:34,DM,"He's saying there's probably at least two dozen."
322,11:36,11:36,Speaker 1,"Okay."
323,11:36,11:37,Jean Claude,"At one of these."
324,11:38,11:39,Jean Claude,"Yeah."
325,11:39,11:39,Jean Claude,"Oh,"
326,11:39,11:41,Jean Claude,"there's multiple locations where they're doing this."
327,11:41,11:41,Jean Claude,"Yeah."
328,11:41,11:42,Jean Claude,"Okay,"
329,11:42,11:42,Jean Claude,"how many different?"
330,11:43,11:43,Jean Claude,"Three?"
331,11:45,11:47,DM,"We are organizing four attacks."
332,11:47,11:47,DM,"Four,"
333,11:47,11:48,Speaker 1,"okay."
334,11:48,11:52,Delmar,"There's four points where all this stuff has been clustered and where there's guards ready to go."
335,11:52,11:53,Delmar,"Or soldiers ready to go."
336,11:54,11:55,Jean Claude,"Okay."
337,11:55,11:55,Jean Claude,"Yeah,"
338,11:55,11:56,Jean Claude,"because Ray's already gone."
339,11:56,11:56,Jean Claude,"Yeah,"
340,11:57,12:04,Jean Claude,"so we should get him stowed away somewhere and possibly go to Nona and recruit some fucking help."
341,12:04,12:05,Delmar,"Well,"
342,12:05,12:13,Delmar,"I had mentioned to him while you were doing the initial interrogation that he should message Nona with the Sending Stone as soon as possible."
343,12:14,12:17,Delmar,"And then I guess I'm going to ask."
344,12:17,12:21,Delmar,"I was just going to say I would probably like to do that right away."
345,12:22,12:22,Delmar,"If he,"
346,12:22,12:22,Delmar,"like,"
347,12:22,12:29,Delmar,"I'm getting a Jeffrey vibe from this Mr."
348,12:29,12:30,Delmar,"Oho."
349,12:30,12:30,Delmar,"Oh,"
350,12:30,12:31,Delmar,"fuck it."
351,12:31,12:32,Delmar,"Jeffrey again."
352,12:32,12:32,Delmar,"And I'm just like,"
353,12:33,12:35,Delmar,"based on what you know,"
354,12:35,12:36,Delmar,"basic,"
355,12:36,12:36,Delmar,"well,"
356,12:36,12:37,Delmar,"it was like,"
357,12:37,12:38,Delmar,"okay,"
358,12:38,12:38,Delmar,"I wasn't thinking that."
359,12:38,12:40,Delmar,"I was going to ask you,"
360,12:40,12:40,Delmar,"like,"
361,12:40,12:41,Delmar,"with your culture,"
362,12:41,12:46,Delmar,"now that he's basically giving up all this information and betraying everyone that he's worked with."
363,12:46,12:47,Delmar,"He can't go anywhere else."
364,12:48,12:52,Delmar,"Should he go with the – should he consider going to the defectors considering,"
365,12:52,12:53,Delmar,"you know,"
366,12:53,12:55,Delmar,"unless we leave him looking like he's dead."
367,12:55,12:56,Delmar,"He got fucked up."
368,12:56,12:57,Delmar,"He was a part of our crew."
369,12:57,12:57,Jean Claude,"Well,"
370,12:57,13:01,Jean Claude,"That's why I want to keep him as a prisoner is to learn more about these defectors."
371,13:01,13:01,Jean Claude,"Yeah."
372,13:02,13:03,DM,"All right."
373,13:03,13:04,DM,"Keep him in the brig of the ship."
374,13:04,13:09,DM,"I just noticed all my like – all My Sad NPC voices sound the same."
375,13:09,13:10,DM,"It's when I go like,"
376,13:10,13:11,DM,"Jeffrey – okay."
377,13:14,13:15,DM,"It's the same archetype."
378,13:15,13:16,DM,"It is."
379,13:16,13:16,DM,"It is."
380,13:16,13:16,DM,"It is like,"
381,13:16,13:17,Delmar,"okay."
382,13:17,13:19,Delmar,"You just got to do French accent."
383,13:19,13:20,Perrin,"Just make it sad."
384,13:20,13:22,Perrin,"And I think I will."
385,13:23,13:25,Perrin,"I will say to Nona,"
386,13:25,13:28,Perrin,"send her the message and say,"
387,13:29,13:36,Perrin,"there are grung below the city."
388,13:37,13:45,Perrin,"And they are preparing a big operation."
389,13:49,14:21,Perrin,"we're gonna need backup to take this down mention the black powder penis penis penis lots of black powder which is exactly 25 by my count black powder is one word is it not yes I probably did a couple black powder kegs I did a few times where I did like a syllable as two words It's under 25,"
390,14:21,14:22,Perrin,"I can guarantee you."
391,14:22,14:23,DM,"If he responds back to you quickly,"
392,14:25,14:25,Speaker 1,"oh,"
393,14:25,14:26,Speaker 1,"it's real."
394,14:26,14:27,Speaker 1,"No shits,"
395,14:27,14:27,DM,"he says."
396,14:28,14:29,DM,"Okay,"
397,14:29,14:35,DM,"I will send I will send Enzo and I will send more to you."
398,14:35,14:36,DM,"Are you safe right now?"
399,14:36,14:38,DM,"Please make sure that you are somewhere secure."
400,14:38,14:40,DM,"If they're actually growing down the sewer,"
401,14:40,14:41,DM,"this is unprecedented."
402,14:42,14:44,DM,"I do not know what to expect."
403,14:44,14:44,DM,"Oh,"
404,14:44,14:45,DM,"she has the unlimited plan."
405,14:46,14:46,Speaker 1,"Okay."
406,14:49,14:51,DM,"You're at 30 already."
407,14:51,14:52,DM,"He's still going."
408,14:53,14:53,DM,"Fuck me."
409,14:53,14:54,DM,"Okay."
410,14:54,14:56,DM,"She's going to burn another cell slot."
411,14:57,14:57,DM,"Okay."
412,14:58,15:00,Delmar,"It cuts off halfway."
413,15:00,15:04,Delmar,"All I'm just thinking is the crystal cell phone for dimension 20."
414,15:04,15:04,Delmar,"It's like,"
415,15:04,15:05,Delmar,"oh,"
416,15:05,15:05,Delmar,"all right."
417,15:05,15:06,Delmar,"She's got the fucking unlimited plan."
418,15:06,15:07,DM,"But that's a goddamn."
419,15:07,15:11,DM,"And then the next couple of words come in."
420,15:15,15:43,DM,"I will send make sure you're safe where you are I will send Enzo and I will send a group how many sounds like I should hear I should speak to you in person and this is actually a probably a great spot oh wow I know time You guys have standing plans,"
421,15:43,15:43,DM,"right?"
422,15:44,15:45,DM,"Can't go late on Sundays?"
423,15:45,15:46,Crissdalyn,"We have,"
424,15:46,15:47,Crissdalyn,"yeah,"
425,15:48,15:49,Crissdalyn,"with the kids and everything for dinner and stuff."
426,15:49,15:51,DM,"All those kids and they have to eat."
427,15:51,15:51,DM,"I know,"
428,15:51,15:52,Crissdalyn,"yeah."
429,15:52,15:54,DM,"Can't you feed them just like once per week?"
430,15:55,15:55,DM,"You think,"
431,15:55,15:56,DM,"right?"
432,15:56,15:58,Delmar,"You then would probably game for it."
433,15:58,15:59,Speaker 1,"Okay,"
434,15:59,15:59,Speaker 1,"alright."
435,16:00,16:01,Delmar,"Just leave it bullshit."
436,16:02,16:03,Delmar,"Cut into their fucking..."
437,16:04,16:04,Delmar,"Well,"
438,16:04,16:04,Delmar,"I mean,"
439,16:05,16:06,Delmar,"at least soapy craft stuff."
440,16:06,16:07,Delmar,"It isn't always screens."
441,16:08,16:09,Crissdalyn,"Alright,"
442,16:09,16:09,Crissdalyn,"what did I miss?"
443,16:10,16:11,Crissdalyn,"Because I know work's been pulling me away."
444,16:12,16:19,DM,"It was basically just interrogating Felix and going back to Nona,"
445,16:19,16:23,DM,"who asked you to come and speak to her in person to make sure you were safe."
446,16:24,16:25,DM,"So,"
447,16:25,16:25,DM,"yeah,"
448,16:25,16:28,DM,"I would say if you're all down for that,"
449,16:28,16:32,DM,"the walk back to Nona's does not take long."
450,16:34,16:37,Jean Claude,"Can we drop the prisoner off at our ship?"
451,16:38,16:38,Jean Claude,"No,"
452,16:38,16:39,Jean Claude,"he'd be better,"
453,16:39,16:39,Jean Claude,"safer with Nona."
454,16:39,16:41,DM,"It's a literal safe house."
455,16:41,16:42,Jean Claude,"Yeah."
456,16:42,16:44,DM,"And as you're walking through the..."
457,16:45,16:45,DM,"Yeah,"
458,16:45,16:46,DM,"it's like an actual society."
459,16:47,16:49,DM,"As you're walking through the town,"
460,16:50,16:55,DM,"you'd think with having a grung prisoner tied up as you're walking through the town,"
461,16:55,16:56,DM,"you'd stand out."
462,16:57,16:57,DM,"You don't."
463,16:57,17:00,DM,"There are actually quite a lot of..."
464,17:00,17:02,DM,"There's one person walking by,"
465,17:02,17:11,DM,"you can see a lizard folk in bad grung costume kind of running around poking a or spear at people."
466,17:11,17:11,DM,"Right."
467,17:13,17:21,DM,"And then there's another guy who's wearing a grown costume and he's dumping shrimp as they go under a bridge."
468,17:22,17:22,Delmar,"As we're walking,"
469,17:23,17:25,Delmar,"I'll just put my foot out and trip Mr."
470,17:25,17:25,Delmar,"Ojo."
471,17:26,17:26,Delmar,"Yeah."
472,17:26,17:26,Delmar,"Yeah."
473,17:27,17:29,Delmar,"What was that for?"
474,17:30,17:30,Delmar,"He doesn't know."
475,17:30,17:31,Delmar,"Merry festival,"
476,17:31,17:32,Delmar,"lads."
477,17:32,17:32,Delmar,"Merry festival."
478,17:34,17:34,Speaker 1,"Yeah,"
479,17:34,17:35,Speaker 1,"I got it."
480,17:35,17:35,Speaker 1,"I got it."
481,17:35,17:36,Delmar,"Did you see that?"
482,17:39,17:41,DM,"After a couple kind of,"
483,17:41,17:41,DM,"you know,"
484,17:41,17:42,DM,"people,"
485,17:42,17:44,DM,"some good pranks,"
486,17:44,17:45,DM,"some bad ones,"
487,17:45,17:51,DM,"you see this very fancy government official kind of walking along before a group kind of accosts him,"
488,17:51,17:52,DM,"jumps on him,"
489,17:52,17:53,DM,"pantses him,"
490,17:53,17:54,DM,"and runs away."
491,17:55,17:57,DM,"And he's just swearing and trying to pull his pants back."
492,17:59,18:02,DM,"But so you manage to bring the prisoner back to Nona's safe house."
493,18:04,18:05,DM,"leading Felix in."
494,18:06,18:08,DM,"Enzo appears to be gone,"
495,18:09,18:11,DM,"and it's just Ruck and Nona in the kitchen."
496,18:15,18:15,DM,"And,"
497,18:15,18:16,DM,"yeah,"
498,18:16,18:17,DM,"Ruck immediately,"
499,18:17,18:20,DM,"like Nona's sitting at her usual kind of spot near the stove,"
500,18:21,18:23,DM,"Ruck immediately heads on over,"
501,18:23,18:25,DM,"grabs the prisoner by the shoulder,"
502,18:25,18:29,DM,"puts him down in the seat with his arm,"
503,18:29,18:30,DM,"like,"
504,18:30,18:31,DM,"hard down on his shoulder."
505,18:31,18:33,DM,"He's not letting him move an inch."
506,18:35,19:15,DM,"and Nona looks at me well I am I knew I chose the right people for the job I I hope you did not find any too much trouble in confirming these very troubling rumors I told you see they're all good folks was no problem I have the error did you have any trouble at all you know it was no trouble I was going to pay you for your time if it was not manner explosion there was an explosion okay i will because i'll be hearing about that shortly oh no it wasn't anything important to this better it was on the"
507,19:15,19:30,Jean Claude,"boat then under the city oh it wasn't anything of Calveno The Warren it was it was just a boat yeah you would have loved it no not a couple of ground terrorists i would i think i would have um you choose um you you would have love that site,"
508,19:30,19:30,Perrin,"Nona."
509,19:30,19:34,Perrin,"Would have been a real happy Nona if I'd ever seen one."
510,19:34,19:36,DM,"I miss those days sometimes."
511,19:36,19:37,DM,"But I digress."
512,19:38,19:38,DM,"So,"
513,19:38,19:41,DM,"I can't believe there's an actual drum in Calveno,"
514,19:41,19:41,DM,"besides yourself,"
515,19:42,19:42,DM,"obviously."
516,19:42,19:45,DM,"I've never met one who's not a dissident."
517,19:52,19:52,DM,"Let's,"
518,19:52,19:53,DM,"I don't know."
