ID,Start,End,Speaker,Text
148,05:16,05:17,Delmar,"I took a hit through the second one,"
149,05:17,05:18,Delmar,"went through my shirt."
150,05:18,05:20,Delmar,"I smiled because I burned a luck point."
151,05:20,05:22,Delmar,"That was kind of my level up moment."
152,05:22,05:22,Delmar,"Yep."
153,05:22,05:22,Delmar,"And,"
154,05:23,05:24,Delmar,"oh,"
155,05:24,05:25,Delmar,"it's now me?"
156,05:25,05:25,Speaker 1,"Yeah."
157,05:26,05:27,DM,"Kaizel is done."
158,05:27,05:27,DM,"Ooh,"
159,05:27,05:28,DM,"the sun's coming out."
160,05:28,05:30,DM,"He made his dagger throw."
161,05:31,05:33,DM,"He's not going to do any of his bonus actions."
162,05:34,05:34,DM,"All right."
163,05:34,05:35,DM,"Yeah."
164,05:35,05:36,DM,"Then I'm going to,"
165,05:36,05:37,DM,"you know."
166,05:37,05:37,Delmar,"And you still got him held there."
167,05:38,05:38,Delmar,"Yep."
168,05:38,05:39,Delmar,"As I move in,"
169,05:39,05:41,Delmar,"I draw my rapier,"
170,05:41,05:42,Delmar,"and it's like,"
171,05:42,05:42,Delmar,"right side."
172,05:43,05:45,Delmar,"This is how monks practice."
173,05:46,05:49,Delmar,"And I will close the gap."
174,05:52,05:54,Delmar,"And since he's grappled."
175,05:55,05:55,Crissdalyn,"He's,"
176,05:55,05:55,Crissdalyn,"well,"
177,05:55,05:56,Crissdalyn,"flanked."
178,05:56,05:58,Crissdalyn,"So you have sneak attack ability now."
179,05:58,05:58,Crissdalyn,"Oh,"
180,05:58,05:58,Crissdalyn,"yeah."
181,05:58,05:58,Crissdalyn,"Yep."
182,05:59,06:00,DM,"So I'm going to go in,"
183,06:00,06:02,DM,"and I'm going to do my rogue thing."
184,06:02,06:05,DM,"Though I think the swashbuckler thing fails because you're holding him."
185,06:06,06:07,DM,"Because it's one-on-one,"
186,06:07,06:07,DM,"right?"
187,06:09,06:39,Delmar,"I don't know I've never played yeah it's like as a bonus section you give yourself advantage of the next attack roll and you're provided that you have it moved during this turn after you use it your speed is zero to the end of your current turn during your turn if you make a melee attack against a creature that you can't make opportunity attacks against you for the rest of the turn oh okay so never mind then it is much simpler okay perfect alright and I have oh um but yeah alright you do get it uh"
188,06:39,07:12,Delmar,"yeah this guy's got a ton a lot of HP alright uh and then what's my movement 30 okay so that's 5 10 15 20 um I'm going to uh yeah I'm going in I'm swinging a hit with a rapier okay oh finally you're taking me serious I'm gonna Burn is my last inspiration because that was better."
189,07:12,07:12,Delmar,"No,"
190,07:12,07:13,Delmar,"I miss."
191,07:13,07:14,Delmar,"I whiff."
192,07:15,07:15,Speaker 1,"Uh-oh."
193,07:17,07:18,Delmar,"Okay."
194,07:18,07:18,Delmar,"Well,"
195,07:18,07:19,Delmar,"yeah,"
196,07:19,07:19,Delmar,"no."
197,07:20,07:22,Delmar,"9 plus 7."
198,07:22,07:23,Delmar,"It's not enough."
199,07:23,07:23,Delmar,"No,"
200,07:23,07:24,Delmar,"21."
201,07:24,07:26,Delmar,"I got to roll high for this."
202,07:27,07:29,Delmar,"Could I burn my other luck point?"
203,07:30,07:30,Delmar,"If you want."
204,07:31,07:31,Delmar,"Yeah."
205,07:32,07:32,Delmar,"Alright."
206,07:42,08:03,Delmar,"Damn Wasn't meant to be Alright Okay I go in and I go in to strike him and He's still grappled So I go in and I stab And let's just say I think I know where his body is and I whiff I hit feathers."
207,08:04,08:07,DM,"You're worried about getting crystalline as well,"
208,08:07,08:12,DM,"so it's very difficult to stab through someone being held in a full Nelson kind of position."
209,08:13,08:13,DM,"Alright,"
210,08:13,08:14,DM,"and then I will disengage."
211,08:16,08:17,Delmar,"Bonus action to disengage."
212,08:18,08:18,Delmar,"Actually,"
213,08:18,08:19,Delmar,"I get that for free."
214,08:19,08:20,Delmar,"I found that out."
215,08:20,08:21,Delmar,"It's a fancy version."
216,08:22,08:22,Delmar,"Well,"
217,08:22,08:24,Delmar,"even if I back off,"
218,08:24,08:25,Delmar,"they can't make it into an opportunity."
219,08:26,08:26,Delmar,"So,"
220,08:26,08:27,Delmar,"um..."
221,08:28,08:30,Delmar,"Bonus action dash to get more movement."
222,08:31,08:31,DM,"Oh yeah,"
223,08:31,08:32,DM,"that'd be great."
224,08:32,08:32,DM,"Disengage for free."
225,08:33,08:33,Delmar,"Yep."
226,08:33,08:34,Delmar,"So I disengage for free,"
227,08:34,08:37,Delmar,"and then I'll bonus action to double."
228,08:38,08:39,Delmar,"It's just my remaining movement?"
229,08:39,08:39,Speaker 1,"No,"
230,08:39,08:40,DM,"no."
231,08:40,08:41,DM,"Dash would give you bonus action."
232,08:41,08:44,DM,"Dash gives you your full movement as a bonus action."
233,08:44,08:44,DM,"Oh,"
234,08:44,08:45,Delmar,"sweet."
235,08:45,08:45,Delmar,"All right."
236,08:45,08:46,Delmar,"So 5,"
237,08:46,08:46,Delmar,"10,"
238,08:46,08:46,Delmar,"15,"
239,08:47,08:47,Delmar,"20,"
240,08:47,08:47,Delmar,"25,"
241,08:48,08:48,Delmar,"30."
242,08:49,08:50,Delmar,"So basically I go in,"
243,08:50,08:51,Delmar,"I stab,"
244,08:51,08:51,Delmar,"and I'm like,"
245,08:51,08:52,Delmar,"oh."
246,08:53,09:01,Delmar,"And then immediately back up and just dance away kind of thing and plop down on one of the other chairs and sit."
247,09:02,09:12,Crissdalyn,"you're up Chris because he's grappled I have advantage on all attack rolls I hit him for the first attack dealing 5,"
248,09:13,09:13,Crissdalyn,"6,"
249,09:13,09:13,Crissdalyn,"7,"
250,09:13,09:13,Crissdalyn,"8,"
251,09:13,09:14,Crissdalyn,"9,"
252,09:14,09:14,Crissdalyn,"10,"
253,09:14,09:14,Crissdalyn,"11,"
254,09:15,09:15,Crissdalyn,"12 13,"
255,09:16,09:32,Crissdalyn,"14 damage on the first attack all bludgeoning I'm going to use a focus point to do flurry of blows so 14 for the first attack I said second attack I hit again with a nat 19."
256,09:33,09:35,Crissdalyn,"So second attack deals..."
257,09:36,09:36,Crissdalyn,"AC is 21."
258,09:37,09:37,Crissdalyn,"Oh,"
259,09:37,09:39,Crissdalyn,"19 was my natural roll."
260,09:39,09:39,Crissdalyn,"Sorry."
261,09:39,09:41,Crissdalyn,"You had to roll on the dice and then I'm 14 to hit."
262,09:42,09:42,Crissdalyn,"Okay."
263,09:42,09:42,Crissdalyn,"Sorry."
264,09:43,09:43,Speaker 1,"Okay,"
265,09:43,09:44,Crissdalyn,"go on."
266,09:44,09:45,Crissdalyn,"My apologies for that clarity."
267,09:46,09:46,Crissdalyn,"Okay,"
268,09:46,09:50,Crissdalyn,"so it's 15 for the second attack."
269,09:50,09:50,Crissdalyn,"Okay."
270,09:51,09:53,Crissdalyn,"And the third attack whiffs."
271,09:54,09:55,DM,"Third attack whiffs."
272,09:56,09:56,DM,"Yes."
273,09:58,09:59,Perrin,"The person was hit by a train,"
274,10:00,10:00,Perrin,"But luckily,"
275,10:00,10:01,Perrin,"the train is okay."
276,10:01,10:02,Perrin,"They just had to wash the blood off."
277,10:02,10:03,Perrin,"He's looking..."
278,10:03,10:04,Perrin,"It's real,"
279,10:04,10:04,Perrin,"I promise you."
280,10:04,10:05,Perrin,"Do you see it now?"
281,10:05,10:06,Perrin,"He's still looking good."
282,10:06,10:07,Perrin,"You've..."
283,10:07,10:08,Perrin,"There's some..."
284,10:08,10:09,DM,"You're a little tired."
285,10:10,10:12,DM,"I think I'm doing better than you think."
286,10:12,10:14,DM,"You have learned well,"
287,10:14,10:14,DM,"my apprentice,"
288,10:15,10:15,DM,"but not..."
289,10:16,10:17,DM,"There's still some things I've yet to..."
290,10:17,10:17,DM,"It's real,"
291,10:18,10:18,DM,"I promise."
292,10:18,10:20,DM,"Is that it for your turn?"
293,10:20,10:20,DM,"Yes."
294,10:21,10:23,DM,"He's going to use a legendary action after your turn."
295,10:25,10:30,DM,"Each creeper with Kaizel's choice within 10 feet must succeed on DC 19 strength,"
296,10:31,10:31,DM,"save and throw,"
297,10:31,10:33,DM,"or take 2d8 bludgeon damage,"
298,10:34,10:34,DM,"be pushed 10 feet,"
299,10:35,10:38,DM,"and be knocked prone as he launches himself up into the air,"
300,10:38,10:39,DM,"breaking your grapple."
301,10:39,10:41,DM,"If you fail this save."
302,10:42,10:43,Speaker 1,"DC 19?"
303,10:43,10:44,Speaker 1,"DC 19 strength."
304,10:45,10:45,Crissdalyn,"12,"
305,10:45,10:45,Crissdalyn,"13,"
306,10:45,10:45,Crissdalyn,"14,"
307,10:46,10:46,Crissdalyn,"15."
308,10:46,10:46,Crissdalyn,"Nope."
309,10:46,10:47,DM,"No."
310,10:47,10:49,DM,"So who else is..."
311,10:50,10:50,DM,"Perrin,"
312,10:50,10:51,DM,"you're in 10 feet."
313,10:51,10:51,DM,"Well,"
314,10:51,10:51,Speaker 1,"Bardic,"
315,10:51,10:51,Speaker 1,"yeah."
316,10:51,10:52,DM,"Bardic."
317,10:52,10:54,DM,"You're still getting me?"
318,10:54,10:55,DM,"Plus five."
319,10:56,10:56,Crissdalyn,"So what did I say?"
320,10:57,10:57,Crissdalyn,"So 13,"
321,10:57,10:58,Crissdalyn,"14,"
322,10:58,10:58,Crissdalyn,"15,"
323,10:58,10:58,Crissdalyn,"16,"
324,10:58,10:59,Crissdalyn,"17,"
325,10:59,10:59,Crissdalyn,"18,"
326,10:59,10:59,Crissdalyn,"19,"
327,10:59,10:59,Crissdalyn,"20,"
328,10:59,11:00,Crissdalyn,"21."
329,11:01,11:01,DM,"That actually does it."
330,11:01,11:02,DM,"Okay."
331,11:02,11:03,DM,"So never mind."
332,11:03,11:03,DM,"Sorry."
333,11:04,11:06,DM,"Do your bardic."
334,11:06,11:08,DM,"You're not knocked or moved at all."
335,11:08,11:08,DM,"Yeah,"
336,11:08,11:11,DM,"the bardic kept,"
337,11:11,11:11,DM,"yeah."
338,11:12,11:13,DM,"Saved us all."
339,11:13,11:14,DM,"Somehow the song,"
340,11:14,11:16,DM,"yeah."
341,11:18,11:20,DM,"I'm just trying to picture this song stopping him from,"
342,11:20,11:20,Speaker 1,"like,"
343,11:21,11:22,Perrin,"launching himself up into the air."
344,11:22,11:26,Perrin,"Like right at the perfect moment where he's about to jump."
345,11:26,11:27,Perrin,"He's about to do it."
346,11:27,11:27,Perrin,"And then there's just."
347,11:27,11:28,Perrin,"I do a really weird like."
348,11:28,11:29,Perrin,"Like."
349,11:29,11:29,Perrin,"Huh?"
350,11:29,11:31,Perrin,"Like a big off beat."
351,11:31,11:31,Perrin,"Like boom."
352,11:32,11:32,Perrin,"Yeah."
353,11:32,11:33,Perrin,"Right before like."
354,11:33,11:34,Perrin,"Weird tempo."
355,11:34,11:34,Jean Claude,"Throw them off."
356,11:35,11:38,Jean Claude,"Lift the drum so that like the hollow is going directly to him."
357,11:38,11:39,Jean Claude,"And boom."
358,11:39,11:41,Jean Claude,"So that the sound wave gets in his owl ear."
359,11:42,11:43,Jean Claude,"And makes him go all like."
360,11:43,11:44,Jean Claude,"I like that."
361,11:44,11:45,Jean Claude,"Highly sensitive ear."
362,11:45,11:45,Jean Claude,"Yeah."
363,11:45,11:45,Jean Claude,"Yeah."
364,11:46,11:46,DM,"Yeah."
365,11:46,11:49,DM,"You throw off his inner ear balance just for a second."
366,11:49,11:50,DM,"I attack him with sound waves."
367,11:52,11:52,DM,"That's good."
368,11:52,11:53,DM,"Perrin,"
369,11:53,11:53,DM,"you're up."
370,11:55,11:57,DM,"What does he say to that?"
371,11:57,11:58,DM,"I forgot it was me."
372,11:59,11:59,Speaker 1,"Dude,"
373,11:59,12:03,DM,"that drum is troubling."
374,12:06,12:07,DM,"I'm going to have to stop that."
375,12:09,12:10,Perrin,"You'll have to catch me,"
376,12:10,12:11,Perrin,"see?"
377,12:12,12:15,Perrin,"And I start to run around a little bit."
378,12:15,12:15,Perrin,"Your turn."
379,12:15,12:16,Perrin,"So it's my turn."
380,12:16,12:18,Perrin,"I'm going to skitter off in this direction."
381,12:19,12:20,Perrin,"Have you given those boots to Fred?"
382,12:21,12:21,Perrin,"Also,"
383,12:22,12:24,Perrin,"I want to retcon a little bit."
384,12:26,12:27,Perrin,"If we dial back to..."
385,12:27,12:27,Perrin,"I can't fly."
386,12:28,12:28,Perrin,"I can swim."
387,12:29,12:29,Perrin,"No,"
388,12:29,12:29,Perrin,"no,"
389,12:29,12:30,Perrin,"the other guy."
390,12:30,12:30,Perrin,"Hang on."
391,12:30,12:31,Perrin,"As we're..."
392,12:32,12:34,Perrin,"Before when you're giving out the boots and whatever,"
393,12:35,12:35,Perrin,"I'm like,"
394,12:35,12:35,Perrin,"okay,"
395,12:35,12:36,Perrin,"I'll take them."
396,12:36,12:37,Perrin,"I look at them and then I go,"
397,12:37,12:38,Perrin,"wait a minute,"
398,12:38,12:39,Perrin,"I don't wear shoes."
399,12:41,12:42,Perrin,"Because I'm realizing canonically,"
400,12:42,12:46,Perrin,"Perrin doesn't wear shoes and he doesn't like to wear shoes."
401,12:46,12:49,Perrin,"He goes around in his weird little rat feet and he doesn't wear shoes."
402,12:50,12:50,Perrin,"So,"
403,12:50,12:51,Perrin,"yeah,"
404,12:51,12:52,Perrin,"Perrin doesn't want boots."
405,12:52,13:20,Perrin,"tool and stuff yeah my i need to feel the ground i need to be in bare feet that's like i have little rat feet and i need to feel the ground you're giving delmar the the boots of flying so yeah i want to get all by the boots of flying because i don't want to wear shoes like in this moment what speed retconning to not right not right now but when john faster walk speed goes up i'm like i was thinking john parent of parent in my head like it's not JP."
406,13:21,13:23,Perrin,"I'm thinking of another character that was JP recently."
407,13:24,13:24,Perrin,"Anyways,"
408,13:24,13:26,Perrin,"when Jean-Claude is giving it out,"
409,13:26,13:27,Perrin,"and he gives them to me,"
410,13:28,13:29,Perrin,"I instead kind of,"
411,13:29,13:29,Perrin,"I like,"
412,13:29,13:30,Perrin,"accept them,"
413,13:30,13:30,Perrin,"and then I go,"
414,13:30,13:31,Perrin,"wait a minute,"
415,13:31,13:32,Perrin,"I don't wear shoes."
416,13:32,13:34,Perrin,"And then I give them to you instead."
417,13:34,13:34,Perrin,"So,"
418,13:34,13:37,Perrin,"you have essentially had them this whole time."
419,13:37,13:37,Perrin,"Okay."
420,13:38,13:39,Perrin,"Did my music stop?"
421,13:40,13:40,Perrin,"No,"
422,13:40,13:40,Perrin,"no,"
423,13:40,13:40,Perrin,"no,"
424,13:40,13:42,DM,"I put that on just for the music,"
425,13:42,13:42,DM,"for the boss,"
426,13:43,13:44,DM,"the battle music."
427,13:44,13:44,Perrin,"Okay,"
428,13:44,13:45,Perrin,"would you like something more intense?"
429,13:45,13:47,Perrin,"I was playing more like Tavern Battle."
430,13:47,13:47,Perrin,"Oh my gosh,"
431,13:47,13:49,Perrin,"I never added my punk."
432,13:49,13:50,DM,"Maybe turn it up a little."
433,13:51,13:52,Speaker 1,"Oh,"
434,13:52,13:52,Speaker 1,"okay."
435,13:54,13:55,Speaker 1,"Although I don't know if..."
436,13:57,13:58,Speaker 6,"You can send me something,"
437,13:58,13:58,Speaker 6,"Kate,"
438,13:58,13:58,Speaker 6,"if you want."
439,13:59,13:59,DM,"Yeah,"
440,14:00,14:02,DM,"because if I play it from my speaker,"
441,14:02,14:04,DM,"it goes in the transcript."
442,14:04,14:05,DM,"Yeah."
443,14:06,14:07,Perrin,"I'm just adding the regular one,"
444,14:08,14:09,Perrin,"not the wondrous one."
445,14:09,14:09,Perrin,"Just yell at me,"
446,14:09,14:09,Perrin,"man,"
447,14:09,14:11,Perrin,"if it's not right or if it's too quiet."
448,14:12,14:12,Perrin,"No worries."
449,14:14,14:14,Perrin,"Like,"
450,14:14,14:16,Perrin,"I don't think about it until I'm like,"
451,14:16,14:16,DM,"oh,"
452,14:16,14:17,DM,"that could be..."
453,14:18,14:19,Perrin,"When you think that,"
454,14:19,14:19,Perrin,"correct me."
455,14:19,14:20,Perrin,"Say it right away."
456,14:23,14:23,Perrin,"That is getting..."
457,14:24,14:24,Perrin,"It's boots of color."
458,14:24,14:26,Perrin,"This white paper is bright as hell."
459,14:27,14:27,DM,"Oh,"
460,14:27,14:30,DM,"do we need to adjust for the day or whatever?"
461,14:30,14:31,DM,"Not yet."
462,14:31,14:31,Perrin,"I'm fine."
463,14:31,14:32,Perrin,"I have sunglasses."
464,14:32,14:33,Perrin,"That's why I brought them."
465,14:33,14:35,Perrin,"And we can always open up the umbrella."
466,14:36,14:36,Perrin,"Honestly,"
467,14:36,14:37,Perrin,"I like it."
468,14:37,14:38,Perrin,"It's warm."
469,14:38,14:38,Perrin,"It's nice."
470,14:38,14:38,Perrin,"Oh,"
471,14:38,14:38,Perrin,"yeah."
472,14:39,14:40,Perrin,"Perrin,"
473,14:40,14:41,Perrin,"it is your turn,"
474,14:41,14:41,Perrin,"I believe."
475,14:43,14:43,Perrin,"Okay,"
476,14:43,14:46,Perrin,"so retconning that the Admiral has the boots,"
477,14:46,14:48,Perrin,"that I never accepted them in the first place because I don't wear shoes."
478,14:49,14:54,Perrin,"I am going to use my movement to go 5,"
479,14:54,14:54,Perrin,"10,"
480,14:54,14:55,Perrin,"15,"
481,14:55,14:55,Perrin,"20,"
482,14:55,14:56,Perrin,"25,"
483,14:56,14:58,Perrin,"30 over here."
484,14:59,15:02,Perrin,"And I'm going to like kind of dance as I do it."
485,15:02,15:07,Perrin,"Like I'm going to play my drum and kind of dance and do a little jig as I'm kind of I'm a little tipsy as well."
486,15:07,15:10,Perrin,"And I'm kind of like looping and winding and swerving a little bit."
487,15:10,15:13,Perrin,"But I'm banging on the drum as I waddle over this way."
488,15:13,15:44,Perrin,"and as I pass by the Admiral I don't even say words but I just go schwa okay and as I say schwa and obviously like the character Perrin's a little bit drunk he's kind of not like enunciating the healing word as properly as he could be I also rolled a one for both d4s you get only 7 HP healed Fred oh okay good But it's like,"
489,15:44,15:45,Perrin,"it's kind of,"
490,15:45,15:48,Perrin,"it's not as good as what it could have been because I'm kind of tipsy and I just go by,"
491,15:48,15:49,Perrin,"I'm like,"
492,15:49,15:51,Perrin,"and it's like,"
493,15:51,15:51,Perrin,"well,"
494,15:51,15:53,Perrin,"that's not really how the spell is supposed to sound."
495,15:53,15:54,Perrin,"But anyways,"
496,15:54,15:55,Perrin,"that's my turn."
497,15:55,15:56,Perrin,"So I wander over here."
498,15:56,15:56,Perrin,"I go,"
499,15:56,15:57,Perrin,"Fred,"
500,15:57,15:58,Perrin,"heal him a bit."
501,15:58,16:00,Perrin,"And I keep banging on the drum and kind of like,"
502,16:00,16:00,Perrin,"oh,"
503,16:00,16:01,Perrin,"you'll have to catch me."
504,16:02,16:03,Perrin,"You're okay."
505,16:04,16:05,Perrin,"Go get him."
506,16:07,16:07,Speaker 1,"Perfect."
507,16:07,16:08,Perrin,"So that's my turn."
508,16:08,16:09,Perrin,"I'm not going to take an action,"
509,16:09,16:10,Perrin,"although I probably could."
510,16:10,16:11,Speaker 1,"I mean,"
511,16:11,16:11,Speaker 1,"you can."
512,16:12,16:13,Perrin,"I'm not going to."
513,16:13,16:18,Perrin,"My action is playing the drum and wandering around being drunken and slithered."
514,16:19,16:19,Perrin,"Sure,"
515,16:19,16:20,Perrin,"that would be a good use of an action."
516,16:21,16:21,Crissdalyn,"I mean,"
517,16:21,16:23,Crissdalyn,"you're still playing drums though."
518,16:24,16:26,Speaker 1,"Music happening behind a barrel."
519,16:30,16:31,Crissdalyn,"He'll never find me."
520,16:33,16:34,Perrin,"At the very least,"
521,16:34,16:36,Perrin,"I'm somewhat obscured."
522,16:36,16:37,Perrin,"I'm not far."
523,16:37,16:38,Perrin,"You're not far."
524,16:39,16:40,Perrin,"Yeah,"
525,16:42,16:43,Perrin,"he knows I'm there,"
526,16:43,16:44,Perrin,"but I'm like..."
527,16:44,16:45,Perrin,"He knows you're there,"
